Product_Name,Sales,Profit,Quantity,Profit_Margin_%,Category
"Rubbermaid Frame, Duo Pack",9833.195,760.5350000000001,102,7.734363042734331,High Value
"Tenex File Cart, Blue",9773.328,1417.508,86,14.503841475493303,High Value
"Dania Floating Shelf Set, Metal",9772.4109,2310.4509,68,23.642588544859482,High Value
"Sharp Fax and Copier, Color",9740.11792,2548.77792,70,26.16783432125019,High Value
"Samsung Audio Dock, Full Size",9730.785600000001,1927.3956,67,19.80719418995317,High Value
"Breville Stove, Black",9723.48,2419.26,20,24.880598304310805,High Value
"Sauder Floating Shelf Set, Mobile",9710.46,2603.76,60,26.81397173769317,High Value
"Dania Corner Shelving, Traditional",9698.0546,1637.2646,89,16.882402373770923,High Value
"Sauder 3-Shelf Cabinet, Pine",9661.725,345.86499999999995,71,3.57974378281311,High Value
"Sharp Fax and Copier, Digital",9646.43296,3783.94296,66,39.22634382771888,High Value
Tennsco Double-Tier Lockers,9630.856,429.7882,47,4.462616822429907,High Value
"Motorola Audio Dock, Cordless",9623.3742,465.55420000000004,76,4.837743917305014,High Value
"Eldon File Cart, Blue",9619.336,210.85599999999997,86,2.192001610090343,High Value
"Cisco Audio Dock, with Caller ID",9610.2615,2488.8015,64,25.897333803039597,High Value
"Epson Inkjet, Durable",9597.519,2850.759,34,29.703082640419883,High Value
Bush Advantage Collection Racetrack Conference Table,9544.725,-1934.3976,33,-20.266666666666666,Needs Attention
"Memorex Router, Programmable",9474.9075,3189.6375,43,33.664048963010984,High Value
"Okidata Inkjet, Durable",9434.6769,-275.2431,33,-2.9173558662088364,Needs Attention
"SanDisk Router, Programmable",9400.3515,147.8415,52,1.5727231050881447,High Value
Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,3696.2819999999997,24,39.45945945945946,High Value
"Panasonic Printer, Wireless",9313.8255,1726.0155,41,18.53175690268193,High Value
"Safco Floating Shelf Set, Mobile",9310.7556,1363.4456,61,14.643769620588042,High Value
Bady BDG101FRU Card Printer,9279.884,1327.9834,14,14.310344827586208,High Value
"StarTech Card Printer, White",9274.744499999999,714.2545,72,7.701069285520481,High Value
"Nokia Signal Booster, Cordless",9274.207,1629.7369999999999,76,17.572790859638996,High Value
"Sharp Personal Copier, Digital",9207.8932,2293.1032,92,24.90366851778863,High Value
Tennsco Single-Tier Lockers,9158.296,-825.7479999999999,28,-9.016393442622949,Needs Attention
"Konica Card Printer, Red",9125.4928,1836.7428,67,20.12760121842406,High Value
"Brother Fax and Copier, Digital",9101.10092,900.94092,58,9.899252056640197,High Value
"Hewlett Personal Copier, High-Speed",9090.15588,357.03587999999996,74,3.9277201041793353,High Value
"Canon Personal Copier, High-Speed",9083.1132,-260.00679999999994,82,-2.8625295564961135,Needs Attention
GuestStacker Chair with Chrome Finish Legs,9070.944,773.2608,31,8.524590163934427,High Value
"Bush Library with Doors, Pine",9028.3923,-1949.6277,41,-21.59440612699118,Needs Attention
"Motorola Speaker Phone, Full Size",9026.354,227.07399999999993,91,2.515677980278637,High Value
"Cisco Speaker Phone, Cordless",8996.125600000001,1244.2056,75,13.830460526251432,High Value
"Cisco Signal Booster, Cordless",8983.814400000001,-449.2356000000001,71,-5.000499565084516,Needs Attention
"Office Star Steel Folding Chair, Black",8962.5216,-566.4384,124,-6.320078492195767,Needs Attention
Canon Imageclass D680 Copier / Fax,8959.872,2799.96,16,31.25,High Value
"Hewlett Fax and Copier, High-Speed",8950.73784,2096.83784,58,23.426424474521312,High Value
"Ikea Floating Shelf Set, Pine",8919.8678,589.4578,68,6.608369240629329,High Value
"Cisco Audio Dock, VoIP",8913.696,2519.016,58,28.260061819474213,High Value
"Sharp Fax and Copier, High-Speed",8913.5696,-24.340400000000002,67,-0.27307129570178035,Needs Attention
Hewlett Packard 610 Color Digital Copier / Printer,8899.822,3124.9375,21,35.11235955056179,High Value
Wilson Electronics DB Pro Signal Booster,8878.4,515.52,32,5.806451612903226,High Value
"SAFCO Rocking Chair, Black",8861.5872,78.89719999999997,88,0.8903280893066196,Needs Attention
"Apple Audio Dock, Full Size",8833.3742,944.4342,67,10.691658460478216,High Value
"Cisco Speaker Phone, with Caller ID",8826.2536,1176.4135999999999,81,13.32857238545695,High Value
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,8774.5,1305.6456,28,14.88,High Value
"Belkin Memory Card, Programmable",8750.389,1957.429,93,22.369622653347186,High Value
"Cuisinart Refrigerator, Red",8747.544,1678.284,23,19.18577374403604,High Value
"Canon Ink, Digital",8740.268039999999,1345.5980399999999,76,15.395386432565289,High Value
"Barricks Training Table, Adjustable Height",8701.3035,1758.9735,30,20.21505743363624,High Value
"SAFCO Rocking Chair, Set of Two",8695.944,1358.154,78,15.618246851635659,High Value
"Panasonic Inkjet, Durable",8695.048499999999,702.0885000000001,32,8.074578307412548,High Value
"Barricks Computer Table, with Bottom Storage",8672.542,41.471999999999994,24,0.4781988948568943,Needs Attention
Global Deluxe High-Back Manager's Chair,8665.194,1558.591,35,17.986798679867988,High Value
"KitchenAid Microwave, Black",8622.4075,1929.3474999999999,33,22.375972140031656,High Value
"Samsung Signal Booster, Full Size",8554.9944,2060.2044,75,24.081890690659016,High Value
"Samsung Signal Booster, Cordless",8523.0376,2096.1875999999997,79,24.594372316273716,High Value
"Okidata Card Printer, White",8505.816,2118.846,63,24.91055531885477,High Value
"Enermax Router, Programmable",8500.771499999999,1658.9715,42,19.515540442417496,High Value
"Panasonic Printer, White",8494.46,1532.36,40,18.039522229782705,High Value
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,8430.997,1388.6348,34,16.47058823529412,High Value
"HP Fax and Copier, Digital",8428.550580000001,2524.26058,60,29.94892841943412,High Value
"Konica Printer, White",8414.3875,2414.4975,35,28.694869353235745,High Value
"Samsung Speaker Phone, with Caller ID",8386.482,978.582,85,11.668563767262603,High Value
"Tenex File Cart, Industrial",8369.2649,388.75489999999996,82,4.64503041360299,High Value
"Nokia Signal Booster, VoIP",8327.437,1267.507,71,15.22085366722078,High Value
"Hamilton Beach Microwave, Red",8324.628,2158.428,37,25.92822165747226,High Value
"Hewlett Copy Machine, High-Speed",8314.56978,1189.92978,38,14.311381243829068,High Value
"Chromcraft Round Table, Adjustable Height",8312.690200000001,-1214.0498,31,-14.604776201090711,Needs Attention
"Safco Floating Shelf Set, Metal",8311.032,168.572,57,2.0282920340097355,High Value
"Panasonic Printer, Durable",8300.458,1586.9579999999999,34,19.11892090773786,High Value
"Hon Rocking Chair, Adjustable",8266.131,1677.511,78,20.293786778844904,High Value
"Hon Swivel Stool, Adjustable",8264.3574,210.2174,63,2.543662983403888,High Value
"Canon Fax and Copier, High-Speed",8258.63688,987.14688,54,11.952903298007698,High Value
"Hon Rocking Chair, Red",8209.467,318.087,86,3.874636441074676,High Value
Chromcraft Round Conference Tables,8209.059,-189.97609999999997,61,-2.314225053078556,Needs Attention
"StarTech Inkjet, Durable",8207.9218,250.6218,33,3.0534135936821425,High Value
"Epson Printer, White",8168.498799999999,-1129.4712,39,-13.827157567801809,Needs Attention
"Safco 3-Shelf Cabinet, Metal",8168.16,2140.29,60,26.202841276370687,High Value
"Nokia Signal Booster, with Caller ID",8164.975,68.09500000000006,76,0.8339890814117625,Needs Attention
"Hot File 7-Pocket, Floor Stand",8138.232,2016.711,49,24.780701754385966,High Value
"SAFCO Swivel Stool, Black",8111.0934,1051.3134,71,12.961426384265284,High Value
"Bevis Round Table, Rectangular",8107.7472,1299.4872,23,16.027722225971726,High Value
"Brother Copy Machine, Laser",8103.93958,1284.49958,38,15.850310423958023,High Value
"Cisco Audio Dock, Cordless",8102.5779999999995,-217.472,58,-2.6839852698733666,Needs Attention
"Harbour Creations Rocking Chair, Adjustable",8074.827,927.6270000000001,73,11.487886985071013,High Value
Fellowes PB300 Plastic Comb Binding Machine,8070.192,2518.0551,27,31.201923076923077,High Value
"Brother Fax and Copier, High-Speed",8063.97482,1271.63482,48,15.76933024203069,High Value
"Bush Floating Shelf Set, Mobile",8055.7458,961.6758,57,11.937762485007907,High Value
"Chromcraft Conference Table, Fully Assembled",8042.088,996.408,12,12.389916648512179,High Value
"Samsung Speaker Phone, Full Size",8014.3357,1208.2857,78,15.076554629474778,High Value
"Panasonic Printer, Red",8005.868,-57.27200000000005,37,-0.715375272237814,Needs Attention
"Hewlett Ink, Laser",8004.13824,1230.63824,66,15.375024807167748,High Value
Cubify CubeX 3D Printer Triple Head Print,7999.98,-3839.9904,4,-48.00000000000001,Needs Attention
Ibico Ibimaster 300 Manual Binding System,7985.383,2318.337,28,29.03225806451613,High Value
Global Commerce Series High-Back Swivel/Tilt Chairs,7979.4400000000005,926.1850000000001,33,11.607142857142858,High Value
"Hoover Microwave, Black",7966.6902,1528.5802,32,19.187142484842703,High Value
"Ikea Stackable Bookrack, Mobile",7949.271,2703.631,86,34.01105585656848,High Value
"Brother Personal Copier, High-Speed",7945.90662,1654.91662,68,20.827285030439988,High Value
"Nokia Audio Dock, with Caller ID",7881.799800000001,1091.4198,55,13.84734232909595,High Value
"SAFCO Swivel Stool, Adjustable",7871.5936,2057.9836,57,26.144434082572555,High Value
"HP Ink, Laser",7847.0106,-78.62940000000006,81,-1.0020299959834393,Needs Attention
"Harbour Creations Chairmat, Black",7839.6114,46.45139999999999,158,0.5925217160636302,Needs Attention
Okidata MB760 Printer,7834.4,881.37,7,11.25,High Value
"Dania Stackable Bookrack, Traditional",7829.9175,2436.3775,80,31.11626016493788,High Value
"Sharp Fax and Copier, Laser",7826.412,2720.872,55,34.76525386090075,High Value
"Hoover Refrigerator, Black",7815.258000000001,1371.928,18,17.554481246812326,High Value
"Cisco Signal Booster, Full Size",7807.5888,334.3788,58,4.282740914839162,High Value
"Hoover Refrigerator, Silver",7799.748,1886.4279999999999,19,24.185755744929192,High Value
"Boston Canvas, Fluorescent",7798.911,912.451,169,11.699723204944895,High Value
"Safco Corner Shelving, Traditional",7791.848,1424.808,71,18.28588032004731,High Value
"Sauder Stackable Bookrack, Mobile",7779.013,1255.963,60,16.145531573221437,High Value
"Cuisinart Microwave, Red",7769.034,1316.964,31,16.95145110704883,High Value
"Office Star Rocking Chair, Red",7730.3226,1307.7426,62,16.917050783883198,High Value
Adjustable Depth Letter/Legal Cart,7730.196,1932.549,45,25.0,High Value
"Hon Swivel Stool, Red",7706.8240000000005,867.454,62,11.255661216604919,High Value
Ativa V4110MDD Micro-Cut Shredder,7699.89,3772.9461,11,49.0,High Value
Mitel MiVoice 5330e IP Phone,7699.72,780.9716,34,10.142857142857142,High Value
"Bush Floating Shelf Set, Metal",7695.9393,464.94930000000005,58,6.041488658830769,High Value
"Logitech Router, Programmable",7695.1732,2324.8132,37,30.21131740088709,High Value
"Cuisinart Microwave, White",7666.43,43.029999999999994,32,0.5612781959790931,Needs Attention
"Samsung Audio Dock, with Caller ID",7661.9458,-2137.2242,67,-27.894013554624724,Needs Attention
"Motorola Audio Dock, with Caller ID",7660.0645,2336.6545,57,30.504371079381905,High Value
"Samsung Signal Booster, VoIP",7640.412,1139.822,69,14.918331629236746,High Value
"Bush Floating Shelf Set, Pine",7630.9548,747.7848000000001,58,9.799360887316487,High Value
"Nokia Audio Dock, Full Size",7602.2373,616.8873000000001,57,8.11454938403462,High Value
"Novimex Rocking Chair, Red",7596.654,-93.006,76,-1.2243021730356547,Needs Attention
"Hon Conference Table, Rectangular",7588.2895,-1920.8505,19,-25.31335289725043,Needs Attention
"Chromcraft Computer Table, Adjustable Height",7582.967,3009.1070000000004,22,39.682448835660246,High Value
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7582.374,832.9932,24,10.985915492957748,High Value
"Cardinal Binding Machine, Clear",7577.6457,2804.8257,171,37.01447403380181,High Value
"Apple Signal Booster, Full Size",7568.308,-1024.1520000000003,77,-13.532113122246086,Needs Attention
"KitchenAid Stove, White",7558.257,79.34699999999998,17,1.0498055305608156,Needs Attention
"Motorola Signal Booster, Full Size",7554.6102,760.4702,57,10.066306266867349,High Value
"Motorola Speaker Phone, VoIP",7554.105,-642.8349999999999,73,-8.509744039829998,Needs Attention
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",7539.7122,780.3302,35,10.349601938386984,High Value
"Sauder 3-Shelf Cabinet, Metal",7533.3414,1110.0014,63,14.734516080739418,High Value
"Sauder Floating Shelf Set, Traditional",7530.246,1742.406,48,23.138765984537557,High Value
"Samsung Speaker Phone, Cordless",7518.7467,1045.7367,75,13.908391141837509,High Value
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708,13,14.827586206896552,High Value
"Motorola Speaker Phone, Cordless",7484.753,161.993,62,2.1643065576111864,High Value
"Dania 3-Shelf Cabinet, Pine",7484.624,398.824,70,5.328577627947643,High Value
"Nokia Signal Booster, Full Size",7461.7878,1070.4978,66,14.346398325613066,High Value
"Novimex Rocking Chair, Set of Two",7459.7896,935.0096,76,12.53399425635275,High Value
"Dania Corner Shelving, Metal",7417.381,1923.621,85,25.9339651016983,High Value
"Safco 3-Shelf Cabinet, Pine",7412.9091,24.659099999999977,52,0.3326507807845637,Needs Attention
Hon 94000 Series Round Tables,7404.5,-681.2139999999999,30,-9.2,Needs Attention
Logitech diNovo Edge Keyboard,7399.704,1432.4426999999998,31,19.35810810810811,High Value
"Bevis Conference Table, with Bottom Storage",7399.3176,387.6876,12,5.2395047889281035,High Value
"Hoover Microwave, Silver",7377.9202,2630.4602,29,35.65313975610634,High Value
"StarTech Inkjet, White",7368.378,2355.288,30,31.964809622959084,High Value
"Sauder Corner Shelving, Mobile",7335.187199999999,1043.4371999999998,61,14.225092987401874,High Value
"Cuisinart Microwave, Silver",7324.6089999999995,975.289,30,13.315236349134816,High Value
"Harbour Creations Rocking Chair, Set of Two",7300.7348,-1477.9951999999998,80,-20.24447183042452,Needs Attention
"Nokia Speaker Phone, Cordless",7279.86,1383.06,75,18.99844227773611,High Value
"Ikea Stackable Bookrack, Metal",7279.686,101.64599999999999,84,1.3962964886122835,High Value
"Enermax Numeric Keypad, Bluetooth",7268.8294,422.9994,167,5.819360680001652,High Value
"Safco 3-Shelf Cabinet, Traditional",7260.12,555.09,57,7.645741392704252,High Value
Bretford CR4500 Series Slim Rectangular Table,7242.768,-532.7613,29,-7.355769230769231,Needs Attention
"Dania 3-Shelf Cabinet, Mobile",7227.294,-100.26599999999999,56,-1.387324218441923,Needs Attention
"Lesro Computer Table, Fully Assembled",7223.262,-2322.8379999999997,34,-32.15774258222947,Needs Attention
"Novimex Rocking Chair, Black",7219.7,-339.7000000000001,87,-4.70518165574747,Needs Attention
"Hewlett Fax Machine, Digital",7177.3176,2377.0776,26,33.119303512498874,High Value
"HP Personal Copier, Digital",7152.74388,507.47387999999995,64,7.094814081334057,High Value
"SAFCO Rocking Chair, Red",7141.6857,1064.4657,71,14.904964243945933,High Value
"Hewlett Personal Copier, Laser",7140.11466,307.61466,61,4.308259385851375,High Value
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,83.99760000000003,28,1.1764705882352946,Needs Attention
"Eldon Frame, Durable",7124.9344,1464.3844000000001,80,20.552952740168386,High Value
"Deflect-O Frame, Erganomic",7106.364,-337.026,84,-4.742594102975868,Needs Attention
"Konica Printer, Wireless",7097.76,425.0700000000001,31,5.988790829782919,High Value
"Cisco Speaker Phone, Full Size",7063.9758,469.2258,65,6.642517093560824,High Value
"Canon Personal Copier, Color",7056.45756,567.23756,63,8.038559789765108,High Value
"KitchenAid Refrigerator, Red",7047.999,-1087.901,21,-15.435600941487081,Needs Attention
"StarTech Printer, Red",7042.296,444.9959999999999,39,6.3189050843645305,High Value
"SAFCO Rocking Chair, Adjustable",7034.88,1037.3999999999999,68,14.746520196506548,High Value
"Lesro Conference Table, Fully Assembled",7029.8925,-518.4775,12,-7.37532615185794,Needs Attention
"HP Ink, High-Speed",7024.5918,1343.3118,69,19.122987331448922,High Value
"Cardinal Binding Machine, Economy",7012.7589,1109.4589,174,15.820576692006338,High Value
Staples,7008.2,2611.0694,876,37.257347107673866,High Value
"Dania Corner Shelving, Pine",6999.1482000000005,417.3982,88,5.963557108277833,High Value
"Office Star Steel Folding Chair, Adjustable",6993.408,1895.978,102,27.110930750787027,High Value
