Product_Name,Sales,Profit,Quantity
"Chromcraft Computer Table, Adjustable Height",7582.967,3009.1070000000004,22
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7582.374,832.9932,24
"Cardinal Binding Machine, Clear",7577.6457,2804.8257,171
"Apple Signal Booster, Full Size",7568.308,-1024.1520000000003,77
"KitchenAid Stove, White",7558.257,79.34699999999998,17
"Motorola Signal Booster, Full Size",7554.6102,760.4702,57
"Motorola Speaker Phone, VoIP",7554.105,-642.8349999999999,73
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",7539.7122,780.3302,35
"Sauder 3-Shelf Cabinet, Metal",7533.3414,1110.0014,63
"Sauder Floating Shelf Set, Traditional",7530.246,1742.406,48
"Samsung Speaker Phone, Cordless",7518.7467,1045.7367,75
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708,13
"Motorola Speaker Phone, Cordless",7484.753,161.993,62
"Dania 3-Shelf Cabinet, Pine",7484.624,398.824,70
"Nokia Signal Booster, Full Size",7461.7878,1070.4978,66
"Novimex Rocking Chair, Set of Two",7459.7896,935.0096,76
"Dania Corner Shelving, Metal",7417.381,1923.621,85
"Safco 3-Shelf Cabinet, Pine",7412.9091,24.659099999999977,52
Hon 94000 Series Round Tables,7404.5,-681.2139999999999,30
Logitech diNovo Edge Keyboard,7399.704,1432.4426999999998,31
"Bevis Conference Table, with Bottom Storage",7399.3176,387.6876,12
"Hoover Microwave, Silver",7377.9202,2630.4602,29
"StarTech Inkjet, White",7368.378,2355.288,30
"Sauder Corner Shelving, Mobile",7335.187199999999,1043.4371999999998,61
"Cuisinart Microwave, Silver",7324.6089999999995,975.289,30
"Harbour Creations Rocking Chair, Set of Two",7300.7348,-1477.9951999999998,80
"Nokia Speaker Phone, Cordless",7279.86,1383.06,75
"Ikea Stackable Bookrack, Metal",7279.686,101.64599999999999,84
"Enermax Numeric Keypad, Bluetooth",7268.8294,422.9994,167
"Safco 3-Shelf Cabinet, Traditional",7260.12,555.09,57
Bretford CR4500 Series Slim Rectangular Table,7242.768,-532.7613,29
"Dania 3-Shelf Cabinet, Mobile",7227.294,-100.26599999999999,56
"Lesro Computer Table, Fully Assembled",7223.262,-2322.8379999999997,34
"Novimex Rocking Chair, Black",7219.7,-339.7000000000001,87
"Hewlett Fax Machine, Digital",7177.3176,2377.0776,26
"HP Personal Copier, Digital",7152.74388,507.47387999999995,64
"SAFCO Rocking Chair, Red",7141.6857,1064.4657,71
"Hewlett Personal Copier, Laser",7140.11466,307.61466,61
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,83.99760000000003,28
"Eldon Frame, Durable",7124.9344,1464.3844000000001,80
"Deflect-O Frame, Erganomic",7106.364,-337.026,84
"Konica Printer, Wireless",7097.76,425.0700000000001,31
"Cisco Speaker Phone, Full Size",7063.9758,469.2258,65
"Canon Personal Copier, Color",7056.45756,567.23756,63
"KitchenAid Refrigerator, Red",7047.999,-1087.901,21
"StarTech Printer, Red",7042.296,444.9959999999999,39
"SAFCO Rocking Chair, Adjustable",7034.88,1037.3999999999999,68
"Lesro Conference Table, Fully Assembled",7029.8925,-518.4775,12
"HP Ink, High-Speed",7024.5918,1343.3118,69
"Cardinal Binding Machine, Economy",7012.7589,1109.4589,174
Staples,7008.2,2611.0694,876
"Dania Corner Shelving, Pine",6999.1482000000005,417.3982,88
"Office Star Steel Folding Chair, Adjustable",6993.408,1895.978,102
"Sharp Personal Copier, Laser",6991.28,1214.8799999999999,73
"Cuisinart Microwave, Black",6988.9335,-551.6265,40
"SAFCO Swivel Stool, Red",6977.907,1161.667,59
"SAFCO Steel Folding Chair, Red",6973.937,1420.357,101
Zebra ZM400 Thermal Label Printer,6965.700000000001,3343.536,6
"Nokia Speaker Phone, VoIP",6958.952,-342.44800000000004,79
"Ikea Corner Shelving, Mobile",6951.2716,912.7316,63
"Ibico Binding Machine, Recycled",6950.2568,863.9968,153
"Bevis Oval Conference Table, Walnut",6942.068,-856.0144,36
Hon GuestStacker Chair,6936.102,1233.0848,34
"Office Star Steel Folding Chair, Red",6913.7112,-889.7088,109
"Belkin Router, Programmable",6900.9625,1853.8024999999998,33
"Hamilton Beach Microwave, Black",6898.132,279.422,30
"HP Ink, Color",6892.30116,857.74116,67
"Novimex Rocking Chair, Adjustable",6887.952,603.292,78
"Safco 3-Shelf Cabinet, Mobile",6882.96,1060.28,53
"Epson Card Printer, Wireless",6881.2755,-664.9644999999999,55
"Konica Receipt Printer, Durable",6874.7466,1670.1966,59
"Sauder Corner Shelving, Metal",6866.9004,1233.3804,66
"Hon Swivel Stool, Set of Two",6833.974,791.614,56
Hoover Upright Vacuum With Dirt Cup,6832.907999999999,460.3526999999999,31
"Bush Corner Shelving, Mobile",6831.9617,127.24169999999998,77
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,181.66199999999998,25
"Belkin Memory Card, USB",6816.4686,-1264.9314,75
"Avery Binding Machine, Durable",6811.841,12.260999999999978,167
"Hon Wood Table, Rectangular",6805.18,1.4999999999999716,18
"Sauder 3-Shelf Cabinet, Traditional",6787.7652,40.32519999999998,58
GBC DocuBind 300 Electric Binding Machine,6785.142,494.4212000000001,23
Bretford CR8500 Series Meeting Room Furniture,6776.562,461.12700000000007,21
"Bush Corner Shelving, Pine",6775.4626,2330.5126,71
"Memorex Memory Card, Erganomic",6773.4144,407.8344,86
Cisco Unified IP Phone 7945G VoIP phone,6751.602,102.29699999999998,26
"Hewlett Ink, Digital",6749.25216,1498.45216,65
Hon Every-Day Series Multi-Task Chairs,6748.482,281.97,43
"Deflect-O Frame, Durable",6745.41,2203.17,77
"Rogers Shelving, Wire Frame",6740.364,1038.574,144
"Deflect-O Frame, Black",6739.95,1526.35,85
"Binney & Smith Sketch Pad, Blue",6739.8688,618.4588,185
"Bush Stackable Bookrack, Traditional",6732.1976,363.6676,64
"Barricks Round Table, Fully Assembled",6716.4596,346.93960000000004,20
"Rogers Trays, Industrial",6701.0552,1831.3752,127
"Lesro Computer Table, Adjustable Height",6700.984,138.71400000000003,23
ClearOne CHATAttach 160 - speaker phone,6695.892,1053.9830000000002,13
"SanDisk Memory Card, Bluetooth",6654.672,294.37199999999996,73
"Rubbermaid Frame, Erganomic",6642.9822,1241.7522000000001,79
"Ikea 3-Shelf Cabinet, Mobile",6624.672,598.9920000000001,63
"HP Fax and Copier, Color",6609.08274,1558.16274,51
"Hewlett Personal Copier, Color",6606.6856800000005,1232.93568,59
Standard Rollaway File with Lock,6594.954,1261.33,40
Hon Multipurpose Stacking Arm Chairs,6584.64,814.4159999999999,36
"Dual Level, Single-Width Filing Carts",6574.544,1640.5348000000001,43
"Sauder Corner Shelving, Traditional",6555.341,814.131,56
"Ikea Stackable Bookrack, Traditional",6543.3204000000005,1520.8704,62
"Cisco Speaker Phone, VoIP",6540.0421,729.2521,65
"BIC Canvas, Fluorescent",6534.1944,1799.3844,137
"Nokia Speaker Phone, with Caller ID",6522.4345,563.7544999999999,64
Balt Solid Wood Round Tables,6518.754,-1201.0581,19
"Harbour Creations Steel Folding Chair, Black",6518.6452,144.42519999999996,87
"Hon Computer Table, Fully Assembled",6502.7655,203.29549999999998,25
"Barricks Conference Table, with Bottom Storage",6500.74,-1838.37,13
Hon Pagoda Stacking Chairs,6483.796,1540.704,22
"HP Fax Machine, Color",6483.48748,-123.85252000000003,28
"Lesro Wood Table, Adjustable Height",6480.756,-711.044,24
"Dania Floating Shelf Set, Traditional",6479.331,-765.909,58
"Avery Binding Machine, Clear",6479.284,-167.436,162
"Novimex Steel Folding Chair, Black",6471.248,519.468,113
"Canon Ink, Laser",6459.2964,2668.2264,48
"Hon Wood Table, with Bottom Storage",6446.804,-304.876,18
"Bush Stackable Bookrack, Mobile",6443.1050000000005,1674.555,64
"Brother Personal Copier, Digital",6429.0532,302.69320000000005,62
"Barricks Conference Table, Adjustable Height",6425.508,-1924.852,14
"Ikea 3-Shelf Cabinet, Metal",6424.759,-394.721,65
"Ibico Binding Machine, Durable",6411.258,1821.978,148
"Global Leather and Oak Executive Chair, Black",6410.874,854.7832000000001,26
Sharp AL-1530CS Digital Copier,6399.872,2064.9587,17
"Hon Round Table, with Bottom Storage",6362.889999999999,-1324.65,19
"Safco Corner Shelving, Mobile",6352.764,1318.704,53
"HP Personal Copier, Laser",6337.79568,2045.83568,65
"Advantus Frame, Durable",6335.7875,-205.76250000000002,77
"Apple Signal Booster, VoIP",6335.62,559.67,52
"Safco Corner Shelving, Metal",6321.6539999999995,75.83399999999995,58
"Cisco Headset, with Caller ID",6276.8816,2079.0816,81
"Canon Personal Copier, Laser",6269.1408,1908.1408,50
"Logitech Memory Card, Erganomic",6265.3475,-717.6125,78
"Rogers Trays, Wire Frame",6253.8075,2016.7675000000002,127
Polycom VVX 310 VoIP phone,6227.654,899.95,40
"Cuisinart Refrigerator, White",6202.460999999999,1497.381,14
"Brother Personal Copier, Color",6195.22092,1504.90092,64
"SanDisk Keyboard, Programmable",6191.9676,625.7375999999999,104
"Apple Speaker Phone, Cordless",6186.8165,-406.10350000000005,73
"Ikea Stackable Bookrack, Pine",6184.107,2182.827,55
"BIC Canvas, Blue",6172.456999999999,-232.893,130
"Motorola Signal Booster, VoIP",6171.3498,-340.51020000000005,58
"Konica Printer, Durable",6149.682,1057.262,29
"Hon Wood Table, Fully Assembled",6141.408,823.9380000000001,18
"Okidata Receipt Printer, Wireless",6141.403,1414.593,58
"Apple Headset, Full Size",6138.1984999999995,1476.5285,98
Samsung Galaxy S4,6134.701999999999,438.193,13
"Sharp Ink, Laser",6131.83714,255.45714000000004,63
"Epson Printer, Red",6128.8402,267.2402,28
"Bush 3-Shelf Cabinet, Traditional",6111.8631000000005,878.6731,51
Samsung Galaxy S4 Mini,6109.87,1104.4765,15
Global Comet Stacking Arm Chair,6084.144,697.1415,17
"Apple Speaker Phone, with Caller ID",6070.059,350.579,65
"Novimex Swivel Stool, Set of Two",6051.573,1448.013,45
"Tenex Shelving, Industrial",6049.0418,528.8018,144
"Boston Sketch Pad, Blue",6037.416,2136.136,143
"Tenex Trays, Industrial",6024.6504,210.8304,139
"Smead Shelving, Blue",6008.7671,1336.1071,147
Global Ergonomic Managers Chair,6008.536,785.4532,39
"Bush Corner Shelving, Metal",6007.900000000001,496.24,69
Canon PC1080F Personal Copier,5999.900000000001,1973.9671,11
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5989.204,267.3034,39
"Barricks Coffee Table, Adjustable Height",5977.6315,-978.6985,38
"Novimex Steel Folding Chair, Set of Two",5971.6096,-397.5104,93
Hon 5100 Series Wood Tables,5965.09,-238.60359999999997,26
"Wilson Jones Binding Machine, Recycled",5962.4592,280.9592,146
"Fellowes Trays, Industrial",5918.3649000000005,777.9549,122
"Fellowes Trays, Wire Frame",5908.539,644.3389999999999,124
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1653.8256000000001,18
Hon 4070 Series Pagoda Round Back Stacking Chairs,5906.032,1052.8144,21
"Nokia Audio Dock, Cordless",5895.5137,630.4137000000001,46
"Wilson Jones Binding Machine, Economy",5883.8496000000005,840.3095999999999,151
"Acco Binding Machine, Clear",5871.0455,512.8855,144
"Ibico Binding Machine, Clear",5865.276800000001,849.2568,132
Global Leather Executive Chair,5861.532999999999,701.9799999999999,21
"Konica Phone, Wireless",5857.7597,1074.4697,79
"Hewlett Fax and Copier, Digital",5856.66756,1262.94756,40
"Tenex Trays, Single Width",5854.6656,1614.0356,133
"Safco Stackable Bookrack, Traditional",5845.0724,-397.1776,56
"Brother Personal Copier, Laser",5835.1513,640.2013,52
"HP Fax and Copier, High-Speed",5826.07074,928.97074,46
"Samsung Speaker Phone, VoIP",5812.954,1680.574,50
"KitchenAid Blender, Silver",5810.403,1791.543,73
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,-66.82720000000003,23
"Breville Stove, White",5800.1503999999995,-270.6296,15
Zebra GX420t Direct Thermal/Thermal Transfer Printer,5787.3550000000005,509.712,14
Iceberg Mobile Mega Data/Printer Cart ,5751.773999999999,1388.6082,49
"Hon Training Table, Adjustable Height",5726.619,1911.789,19
"Harbour Creations Steel Folding Chair, Set of Two",5714.3222000000005,342.58220000000006,77
Safco Contoured Stacking Chairs,5697.76,870.16,27
"Bush 3-Shelf Cabinet, Metal",5695.1082,1243.1682,49
"SanDisk Numeric Keypad, Bluetooth",5688.0665,441.6965,130
"Epson Card Printer, White",5682.7112,-152.03880000000004,48
Canon PC940 Copier,5669.874,2092.4535,15
"Fellowes Shelving, Wire Frame",5668.6154,1953.4754,131
"Apple Headset, Cordless",5667.658,729.568,97
"Logitech Keyboard, Erganomic",5662.4876,709.8676,93
"Bevis Round Table, Adjustable Height",5654.796,-3649.8940000000002,22
"SanDisk Memory Card, Erganomic",5652.4490000000005,83.51899999999999,60
"Motorola Audio Dock, Full Size",5646.7578,965.3478,37
"Rubbermaid Frame, Durable",5641.4556,114.24559999999998,68
Bretford Just In Time Height-Adjustable Multi-Task Work Tables,5634.9,-964.194,17
"Canon Personal Copier, Digital",5626.28808,931.31808,53
"Canon Fax and Copier, Color",5619.92256,1235.68256,35
"Samsung Audio Dock, VoIP",5616.858,1453.338,47
Logitech Z-906 Speaker sys - home theater - 5.1-CH,5609.83,2243.9320000000002,17
"Sanford Pencil Sharpener, Water Color",5581.9741,601.9441,259
"Harbour Creations Chairmat, Red",5575.68,1406.88,95
Deluxe Rollaway Locking File with Drawer,5572.792,1380.7216,14
"Tenex Shelving, Wire Frame",5566.428,-501.66200000000003,136
"Nokia Headset, with Caller ID",5565.1332,127.6032,101
"Acco Binding Machine, Recycled",5563.46,954.59,133
"Lesro Wood Table, Fully Assembled",5556.465,-1296.1450000000002,27
"Canon Ink, Color",5553.10548,1399.60548,46
"Hon Training Table, Fully Assembled",5552.7915,1341.8515,22
"Ibico Binding Machine, Economy",5539.4766,668.5766,135
"Stanley Pencil Sharpener, Water Color",5537.229,125.53900000000002,242
"Avery Binding Machine, Economy",5535.3628,307.1928,130
"Office Star Chairmat, Adjustable",5534.9316,1305.8516,97
"Belkin Memory Card, Bluetooth",5522.361,423.741,66
"Eldon Frame, Duo Pack",5518.9095,735.5295000000001,65
"Nokia Headset, Cordless",5509.632,1368.512,96
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",5492.885,15.049000000000007,26
"Dania Floating Shelf Set, Mobile",5474.0595,676.1295,47
"Dania Corner Shelving, Mobile",5444.1677,706.6877,57
"Global High-Back Leather Tilter, Burgundy",5436.158,-474.7414,54
"Office Star Swivel Stool, Black",5432.8651,259.18510000000003,48
Hon Olson Stacker Chairs,5427.99,1292.1264,22
"Dania Stackable Bookrack, Mobile",5418.861,1421.221,63
"Advantus Frame, Erganomic",5416.4006,1402.6006,65
"SanDisk Memory Card, Programmable",5407.3077,9.757700000000048,66
"HP Personal Copier, High-Speed",5401.56402,34.29401999999999,54
Ibico Hi-Tech Manual Binding System,5398.323,-304.98999999999995,34
"Brother Ink, High-Speed",5380.396,602.176,48
"Harbour Creations Rocking Chair, Red",5379.5716,-13.528399999999998,48
"Boston Canvas, Water Color",5379.5282,309.8682,116
"Barricks Wood Table, with Bottom Storage",5374.348900000001,135.91889999999995,17
"Binney & Smith Canvas, Blue",5357.8752,195.8052,132
"Eldon Shelving, Single Width",5355.986,-834.304,136
"Nokia Speaker Phone, Full Size",5336.402,325.832,54
"StarTech Card Printer, Red",5333.58,629.58,35
Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,1043.8549999999998,17
"Nokia Office Telephone, Full Size",5326.4412,300.7912,105
"Barricks Training Table, Rectangular",5325.5682,-632.0717999999999,25
"Cisco Headset, Full Size",5323.0827,1372.1027,68
"Office Star Bag Chairs, Set of Two",5315.7489,-291.5811,149
"Konica Inkjet, Durable",5301.450000000001,560.9100000000001,19
"Sanford Canvas, Fluorescent",5299.8556,1299.6856,119
"Sanford Canvas, Blue",5299.548,705.768,128
Hon Olson Stacker Stools,5294.456,833.5952,44
GE 30524EE4,5291.7300000000005,838.8371999999999,32
"HP Ink, Digital",5286.49572,1120.07572,49
Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,5282.424,-989.0496,24
"BIC Sketch Pad, Water Color",5271.264,734.754,118
"Bush 3-Shelf Cabinet, Mobile",5260.7934,-113.03659999999999,51
"Okidata Printer, Red",5233.305,-815.925,23
"Fellowes Shelving, Single Width",5219.874,926.694,108
"Lifetime Advantage Folding Chairs, 4/Carton",5212.112,972.6368,27
"Motorola Headset, with Caller ID",5199.3138,1311.2838,79
"HP Personal Copier, Color",5190.1344,728.6944,57
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",5184.081,-126.44100000000005,27
"Bevis Wood Table, Rectangular",5179.005,-233.83500000000004,13
"Stanley Sketch Pad, Fluorescent",5176.2201,1108.3700999999999,134
"Stanley Canvas, Blue",5169.2852,396.0452,121
"Hon Steel Folding Chair, Adjustable",5163.262,1077.502,83
"Ikea 3-Shelf Cabinet, Pine",5150.5578000000005,-519.4721999999999,45
"Sanford Canvas, Easy-Erase",5142.1489,353.5789,123
"Belkin Numeric Keypad, Bluetooth",5120.668,1796.208,108
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,2155.8922000000002,26
"Binney & Smith Canvas, Fluorescent",5102.386,607.646,122
"Hewlett Ink, High-Speed",5101.6320000000005,42.16200000000003,42
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",5098.176,-404.00640000000004,22
"StarTech Printer, Wireless",5097.783,460.83299999999997,25
"Boston Pencil Sharpener, Water Color",5093.352,972.782,217
"Eldon Trays, Wire Frame",5085.9648,599.1148000000001,148
"Ikea Floating Shelf Set, Metal",5082.68,139.64000000000001,44
"Rogers Shelving, Industrial",5066.1925,787.6225000000001,99
"Tenex Frame, Erganomic",5060.036,987.3359999999999,62
"Smead Trays, Blue",5057.9184,346.63839999999993,140
"Apple Office Telephone, Cordless",5057.517,2007.417,94
"Sanford Sketch Pad, Fluorescent",5052.594,1565.964,136
"Bush Corner Shelving, Traditional",5044.3265,649.5465,58
"Hon Computer Table, with Bottom Storage",5043.186000000001,474.42599999999993,12
"StarTech Printer, Durable",5036.0985,-479.55150000000003,29
"Eldon Shelving, Industrial",5033.44,-216.15999999999997,132
"Konica Receipt Printer, Wireless",5020.4,805.93,44
"Tenex Frame, Duo Pack",5018.5576,-60.7524,64
Hoover Shoulder Vac Commercial Portable Vacuum,5009.48,715.64,16
"Panasonic Card Printer, Durable",5001.9346000000005,1017.8546,41
"Logitech Memory Card, Bluetooth",4996.7,-240.65999999999997,78
"Epson Inkjet, White",4992.7995,375.5295,18
"Binney & Smith Sketch Pad, Water Color",4980.525,1119.125,112
Panasonic KX-TG9471B,4978.146000000001,1168.1004,27
"Cisco Headset, Cordless",4965.8717,32.26169999999997,72
Chromcraft Rectangular Conference Tables,4952.673,-450.243,30
"Chromcraft Wood Table, Adjustable Height",4944.0419999999995,872.202,14
"Okidata Receipt Printer, Red",4928.463,-179.27700000000007,49
"Samsung Office Telephone, Cordless",4928.268,171.948,88
"Tenex Trays, Blue",4922.4487,581.3086999999999,115
"Enermax Memory Card, Programmable",4919.1442,1347.9342000000001,54
Apple iPhone 5S,4901.914000000001,512.991,11
"Okidata Receipt Printer, Durable",4900.2849,-230.13509999999997,44
