Product_Name,Sales,Profit,Avg_Discount_%
"Nokia Signal Booster, VoIP",8327.437,1267.507,9.473684210526317
"Hamilton Beach Microwave, Red",8324.628,2158.428,15.0
"Hewlett Copy Machine, High-Speed",8314.56978,1189.92978,7.8
"Chromcraft Round Table, Adjustable Height",8312.690200000001,-1214.0498,33.36363636363636
"Safco Floating Shelf Set, Metal",8311.032,168.572,18.058823529411764
"Panasonic Printer, Durable",8300.458,1586.9579999999999,0.7692307692307693
"Hon Rocking Chair, Adjustable",8266.131,1677.511,10.192307692307692
"Hon Swivel Stool, Adjustable",8264.3574,210.2174,12.450000000000001
"Canon Fax and Copier, High-Speed",8258.63688,987.14688,8.5
"Hon Rocking Chair, Red",8209.467,318.087,19.863636363636363
Chromcraft Round Conference Tables,8209.059,-189.97609999999997,25.769230769230774
"StarTech Inkjet, Durable",8207.9218,250.6218,13.999999999999998
"Epson Printer, White",8168.498799999999,-1129.4712,18.714285714285715
"Safco 3-Shelf Cabinet, Metal",8168.16,2140.29,13.789473684210526
"Nokia Signal Booster, with Caller ID",8164.975,68.09500000000006,16.272727272727273
"Hot File 7-Pocket, Floor Stand",8138.232,2016.711,7.6923076923076925
"SAFCO Swivel Stool, Black",8111.0934,1051.3134,20.40909090909091
"Bevis Round Table, Rectangular",8107.7472,1299.4872,22.428571428571427
"Brother Copy Machine, Laser",8103.93958,1284.49958,12.053333333333333
"Cisco Audio Dock, Cordless",8102.5779999999995,-217.472,9.705882352941176
"Harbour Creations Rocking Chair, Adjustable",8074.827,927.6270000000001,16.30769230769231
Fellowes PB300 Plastic Comb Binding Machine,8070.192,2518.0551,23.333333333333336
"Brother Fax and Copier, High-Speed",8063.97482,1271.63482,11.5875
"Bush Floating Shelf Set, Mobile",8055.7458,961.6758,13.941176470588236
"Chromcraft Conference Table, Fully Assembled",8042.088,996.408,10.0
"Samsung Speaker Phone, Full Size",8014.3357,1208.2857,9.85
"Panasonic Printer, Red",8005.868,-57.27200000000005,14.499999999999998
"Hewlett Ink, Laser",8004.13824,1230.63824,13.388235294117646
Cubify CubeX 3D Printer Triple Head Print,7999.98,-3839.9904,50.0
Ibico Ibimaster 300 Manual Binding System,7985.383,2318.337,16.25
Global Commerce Series High-Back Swivel/Tilt Chairs,7979.4400000000005,926.1850000000001,16.666666666666664
"Hoover Microwave, Black",7966.6902,1528.5802,6.692307692307692
"Ikea Stackable Bookrack, Mobile",7949.271,2703.631,12.347826086956522
"Brother Personal Copier, High-Speed",7945.90662,1654.91662,10.421052631578947
"Nokia Audio Dock, with Caller ID",7881.799800000001,1091.4198,17.909090909090907
"SAFCO Swivel Stool, Adjustable",7871.5936,2057.9836,7.590909090909091
"HP Ink, Laser",7847.0106,-78.62940000000006,17.89090909090909
"Harbour Creations Chairmat, Black",7839.6114,46.45139999999999,16.258064516129032
Okidata MB760 Printer,7834.4,881.37,20.0
"Dania Stackable Bookrack, Traditional",7829.9175,2436.3775,16.458333333333332
"Sharp Fax and Copier, Laser",7826.412,2720.872,8.85
"Hoover Refrigerator, Black",7815.258000000001,1371.928,2.857142857142857
"Cisco Signal Booster, Full Size",7807.5888,334.3788,9.714285714285714
"Hoover Refrigerator, Silver",7799.748,1886.4279999999999,12.5
"Boston Canvas, Fluorescent",7798.911,912.451,12.795918367346937
"Safco Corner Shelving, Traditional",7791.848,1424.808,17.750000000000004
"Sauder Stackable Bookrack, Mobile",7779.013,1255.963,11.944444444444443
"Cuisinart Microwave, Red",7769.034,1316.964,12.222222222222223
"Office Star Rocking Chair, Red",7730.3226,1307.7426,11.947368421052632
Adjustable Depth Letter/Legal Cart,7730.196,1932.549,6.666666666666667
"Hon Swivel Stool, Red",7706.8240000000005,867.454,15.631578947368418
Ativa V4110MDD Micro-Cut Shredder,7699.89,3772.9461,0.0
Mitel MiVoice 5330e IP Phone,7699.72,780.9716,17.77777777777778
"Bush Floating Shelf Set, Metal",7695.9393,464.94930000000005,14.350000000000001
"Logitech Router, Programmable",7695.1732,2324.8132,10.8
"Cuisinart Microwave, White",7666.43,43.029999999999994,8.666666666666668
"Samsung Audio Dock, with Caller ID",7661.9458,-2137.2242,12.350000000000001
"Motorola Audio Dock, with Caller ID",7660.0645,2336.6545,11.666666666666666
"Samsung Signal Booster, VoIP",7640.412,1139.822,19.375
"Bush Floating Shelf Set, Pine",7630.9548,747.7848000000001,15.55
"Nokia Audio Dock, Full Size",7602.2373,616.8873000000001,18.800000000000004
"Novimex Rocking Chair, Red",7596.654,-93.006,14.304347826086957
"Hon Conference Table, Rectangular",7588.2895,-1920.8505,39.5
"Chromcraft Computer Table, Adjustable Height",7582.967,3009.1070000000004,20.71428571428571
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7582.374,832.9932,13.333333333333334
"Cardinal Binding Machine, Clear",7577.6457,2804.8257,5.224489795918368
"Apple Signal Booster, Full Size",7568.308,-1024.1520000000003,18.636363636363633
"KitchenAid Stove, White",7558.257,79.34699999999998,24.0
"Motorola Signal Booster, Full Size",7554.6102,760.4702,9.35
"Motorola Speaker Phone, VoIP",7554.105,-642.8349999999999,11.000000000000002
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",7539.7122,780.3302,18.375
"Sauder 3-Shelf Cabinet, Metal",7533.3414,1110.0014,16.88888888888889
"Sauder Floating Shelf Set, Traditional",7530.246,1742.406,20.769230769230766
"Samsung Speaker Phone, Cordless",7518.7467,1045.7367,17.347826086956523
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708,12.000000000000002
"Motorola Speaker Phone, Cordless",7484.753,161.993,5.277777777777779
"Dania 3-Shelf Cabinet, Pine",7484.624,398.824,20.35
"Nokia Signal Booster, Full Size",7461.7878,1070.4978,13.900000000000002
"Novimex Rocking Chair, Set of Two",7459.7896,935.0096,16.181818181818183
"Dania Corner Shelving, Metal",7417.381,1923.621,24.09090909090909
"Safco 3-Shelf Cabinet, Pine",7412.9091,24.659099999999977,9.470588235294118
Hon 94000 Series Round Tables,7404.5,-681.2139999999999,16.0
Logitech diNovo Edge Keyboard,7399.704,1432.4426999999998,4.0
"Bevis Conference Table, with Bottom Storage",7399.3176,387.6876,20.5
"Hoover Microwave, Silver",7377.9202,2630.4602,21.166666666666668
"StarTech Inkjet, White",7368.378,2355.288,17.5
"Sauder Corner Shelving, Mobile",7335.187199999999,1043.4371999999998,13.35294117647059
"Cuisinart Microwave, Silver",7324.6089999999995,975.289,6.0
"Harbour Creations Rocking Chair, Set of Two",7300.7348,-1477.9951999999998,24.349999999999998
"Nokia Speaker Phone, Cordless",7279.86,1383.06,16.40909090909091
"Ikea Stackable Bookrack, Metal",7279.686,101.64599999999999,18.045454545454547
"Enermax Numeric Keypad, Bluetooth",7268.8294,422.9994,13.774999999999999
"Safco 3-Shelf Cabinet, Traditional",7260.12,555.09,18.23529411764706
Bretford CR4500 Series Slim Rectangular Table,7242.768,-532.7613,26.25
"Dania 3-Shelf Cabinet, Mobile",7227.294,-100.26599999999999,6.842105263157894
"Lesro Computer Table, Fully Assembled",7223.262,-2322.8379999999997,40.0
"Novimex Rocking Chair, Black",7219.7,-339.7000000000001,22.727272727272727
"Hewlett Fax Machine, Digital",7177.3176,2377.0776,17.2
"HP Personal Copier, Digital",7152.74388,507.47387999999995,11.71764705882353
"SAFCO Rocking Chair, Red",7141.6857,1064.4657,13.523809523809524
"Hewlett Personal Copier, Laser",7140.11466,307.61466,11.223529411764705
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,83.99760000000003,20.000000000000004
"Eldon Frame, Durable",7124.9344,1464.3844000000001,9.85714285714286
"Deflect-O Frame, Erganomic",7106.364,-337.026,14.166666666666666
"Konica Printer, Wireless",7097.76,425.0700000000001,11.875
"Cisco Speaker Phone, Full Size",7063.9758,469.2258,17.81818181818182
"Canon Personal Copier, Color",7056.45756,567.23756,12.683333333333332
"KitchenAid Refrigerator, Red",7047.999,-1087.901,34.5
"StarTech Printer, Red",7042.296,444.9959999999999,23.75
"SAFCO Rocking Chair, Adjustable",7034.88,1037.3999999999999,17.894736842105267
"Lesro Conference Table, Fully Assembled",7029.8925,-518.4775,23.4
"HP Ink, High-Speed",7024.5918,1343.3118,10.209090909090909
"Cardinal Binding Machine, Economy",7012.7589,1109.4589,13.692307692307693
Staples,7008.2,2611.0694,9.33920704845815
"Dania Corner Shelving, Pine",6999.1482000000005,417.3982,16.6
"Office Star Steel Folding Chair, Adjustable",6993.408,1895.978,16.238095238095237
"Sharp Personal Copier, Laser",6991.28,1214.8799999999999,18.352380952380955
"Cuisinart Microwave, Black",6988.9335,-551.6265,17.916666666666668
"SAFCO Swivel Stool, Red",6977.907,1161.667,22.133333333333333
"SAFCO Steel Folding Chair, Red",6973.937,1420.357,10.5
Zebra ZM400 Thermal Label Printer,6965.700000000001,3343.536,0.0
"Nokia Speaker Phone, VoIP",6958.952,-342.44800000000004,14.473684210526317
"Ikea Corner Shelving, Mobile",6951.2716,912.7316,4.7857142857142865
"Ibico Binding Machine, Recycled",6950.2568,863.9968,5.976744186046512
"Bevis Oval Conference Table, Walnut",6942.068,-856.0144,27.500000000000004
Hon GuestStacker Chair,6936.102,1233.0848,11.11111111111111
"Office Star Steel Folding Chair, Red",6913.7112,-889.7088,18.193548387096776
"Belkin Router, Programmable",6900.9625,1853.8024999999998,9.545454545454547
"Hamilton Beach Microwave, Black",6898.132,279.422,5.000000000000001
"HP Ink, Color",6892.30116,857.74116,13.419999999999998
"Novimex Rocking Chair, Adjustable",6887.952,603.292,15.294117647058824
"Safco 3-Shelf Cabinet, Mobile",6882.96,1060.28,14.166666666666666
"Epson Card Printer, Wireless",6881.2755,-664.9644999999999,25.8
"Konica Receipt Printer, Durable",6874.7466,1670.1966,4.5
"Sauder Corner Shelving, Metal",6866.9004,1233.3804,13.789473684210526
"Hon Swivel Stool, Set of Two",6833.974,791.614,16.294117647058822
Hoover Upright Vacuum With Dirt Cup,6832.907999999999,460.3526999999999,16.666666666666664
"Bush Corner Shelving, Mobile",6831.9617,127.24169999999998,18.363636363636363
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,181.66199999999998,3.3333333333333335
"Belkin Memory Card, USB",6816.4686,-1264.9314,14.958333333333332
"Avery Binding Machine, Durable",6811.841,12.260999999999978,12.431818181818182
"Hon Wood Table, Rectangular",6805.18,1.4999999999999716,20.0
"Sauder 3-Shelf Cabinet, Traditional",6787.7652,40.32519999999998,19.1875
GBC DocuBind 300 Electric Binding Machine,6785.142,494.4212000000001,41.25
Bretford CR8500 Series Meeting Room Furniture,6776.562,461.12700000000007,18.333333333333336
"Bush Corner Shelving, Pine",6775.4626,2330.5126,14.409090909090908
"Memorex Memory Card, Erganomic",6773.4144,407.8344,20.28
Cisco Unified IP Phone 7945G VoIP phone,6751.602,102.29699999999998,23.333333333333336
"Hewlett Ink, Digital",6749.25216,1498.45216,16.65555555555556
Hon Every-Day Series Multi-Task Chairs,6748.482,281.97,16.0
"Deflect-O Frame, Durable",6745.41,2203.17,16.956521739130434
"Rogers Shelving, Wire Frame",6740.364,1038.574,18.275000000000002
"Deflect-O Frame, Black",6739.95,1526.35,17.200000000000003
"Binney & Smith Sketch Pad, Blue",6739.8688,618.4588,17.0
"Bush Stackable Bookrack, Traditional",6732.1976,363.6676,14.05
"Barricks Round Table, Fully Assembled",6716.4596,346.93960000000004,27.333333333333332
"Rogers Trays, Industrial",6701.0552,1831.3752,10.633333333333333
"Lesro Computer Table, Adjustable Height",6700.984,138.71400000000003,19.166666666666664
ClearOne CHATAttach 160 - speaker phone,6695.892,1053.9830000000002,20.0
"SanDisk Memory Card, Bluetooth",6654.672,294.37199999999996,11.818181818181818
"Rubbermaid Frame, Erganomic",6642.9822,1241.7522000000001,14.142857142857142
"Ikea 3-Shelf Cabinet, Mobile",6624.672,598.9920000000001,18.823529411764707
"HP Fax and Copier, Color",6609.08274,1558.16274,10.188235294117646
"Hewlett Personal Copier, Color",6606.6856800000005,1232.93568,8.83076923076923
Standard Rollaway File with Lock,6594.954,1261.33,6.000000000000001
Hon Multipurpose Stacking Arm Chairs,6584.64,814.4159999999999,13.333333333333334
"Dual Level, Single-Width Filing Carts",6574.544,1640.5348000000001,2.2222222222222223
"Sauder Corner Shelving, Traditional",6555.341,814.131,12.588235294117647
"Ikea Stackable Bookrack, Traditional",6543.3204000000005,1520.8704,8.6875
"Cisco Speaker Phone, VoIP",6540.0421,729.2521,16.48
"BIC Canvas, Fluorescent",6534.1944,1799.3844,12.527777777777777
"Nokia Speaker Phone, with Caller ID",6522.4345,563.7544999999999,4.8235294117647065
Balt Solid Wood Round Tables,6518.754,-1201.0581,20.0
"Harbour Creations Steel Folding Chair, Black",6518.6452,144.42519999999996,14.2
"Hon Computer Table, Fully Assembled",6502.7655,203.29549999999998,32.142857142857146
"Barricks Conference Table, with Bottom Storage",6500.74,-1838.37,27.999999999999996
Hon Pagoda Stacking Chairs,6483.796,1540.704,10.0
"HP Fax Machine, Color",6483.48748,-123.85252000000003,12.306666666666667
"Lesro Wood Table, Adjustable Height",6480.756,-711.044,34.0
"Dania Floating Shelf Set, Traditional",6479.331,-765.909,19.235294117647058
"Avery Binding Machine, Clear",6479.284,-167.436,14.217391304347826
"Novimex Steel Folding Chair, Black",6471.248,519.468,18.464285714285715
"Canon Ink, Laser",6459.2964,2668.2264,10.013333333333334
"Hon Wood Table, with Bottom Storage",6446.804,-304.876,16.666666666666664
"Bush Stackable Bookrack, Mobile",6443.1050000000005,1674.555,10.0
"Brother Personal Copier, Digital",6429.0532,302.69320000000005,18.22222222222222
"Barricks Conference Table, Adjustable Height",6425.508,-1924.852,30.999999999999993
"Ikea 3-Shelf Cabinet, Metal",6424.759,-394.721,16.38095238095238
"Ibico Binding Machine, Durable",6411.258,1821.978,11.795918367346939
"Global Leather and Oak Executive Chair, Black",6410.874,854.7832000000001,17.5
Sharp AL-1530CS Digital Copier,6399.872,2064.9587,25.0
"Hon Round Table, with Bottom Storage",6362.889999999999,-1324.65,27.0
"Safco Corner Shelving, Mobile",6352.764,1318.704,11.11111111111111
"HP Personal Copier, Laser",6337.79568,2045.83568,6.445454545454546
"Advantus Frame, Durable",6335.7875,-205.76250000000002,18.863636363636367
"Apple Signal Booster, VoIP",6335.62,559.67,7.933333333333333
"Safco Corner Shelving, Metal",6321.6539999999995,75.83399999999995,14.523809523809526
"Cisco Headset, with Caller ID",6276.8816,2079.0816,8.84
"Canon Personal Copier, Laser",6269.1408,1908.1408,8.053333333333335
"Logitech Memory Card, Erganomic",6265.3475,-717.6125,20.111111111111114
"Rogers Trays, Wire Frame",6253.8075,2016.7675000000002,12.852941176470589
Polycom VVX 310 VoIP phone,6227.654,899.95,15.000000000000002
"Cuisinart Refrigerator, White",6202.460999999999,1497.381,6.166666666666667
"Brother Personal Copier, Color",6195.22092,1504.90092,15.744444444444444
"SanDisk Keyboard, Programmable",6191.9676,625.7375999999999,14.23333333333333
"Apple Speaker Phone, Cordless",6186.8165,-406.10350000000005,19.73913043478261
"Ikea Stackable Bookrack, Pine",6184.107,2182.827,9.6875
"BIC Canvas, Blue",6172.456999999999,-232.893,8.393939393939394
"Motorola Signal Booster, VoIP",6171.3498,-340.51020000000005,21.85
"Konica Printer, Durable",6149.682,1057.262,24.444444444444446
"Hon Wood Table, Fully Assembled",6141.408,823.9380000000001,29.5
"Okidata Receipt Printer, Wireless",6141.403,1414.593,6.875000000000001
"Apple Headset, Full Size",6138.1984999999995,1476.5285,11.821428571428571
Samsung Galaxy S4,6134.701999999999,438.193,20.0
"Sharp Ink, Laser",6131.83714,255.45714000000004,6.1157894736842096
"Epson Printer, Red",6128.8402,267.2402,10.900000000000002
"Bush 3-Shelf Cabinet, Traditional",6111.8631000000005,878.6731,12.999999999999998
Samsung Galaxy S4 Mini,6109.87,1104.4765,12.000000000000002
Global Comet Stacking Arm Chair,6084.144,697.1415,16.0
"Apple Speaker Phone, with Caller ID",6070.059,350.579,15.388888888888888
"Novimex Swivel Stool, Set of Two",6051.573,1448.013,16.25
"Tenex Shelving, Industrial",6049.0418,528.8018,19.09523809523809
"Boston Sketch Pad, Blue",6037.416,2136.136,9.928571428571429
"Tenex Trays, Industrial",6024.6504,210.8304,13.63888888888889
"Smead Shelving, Blue",6008.7671,1336.1071,13.799999999999999
Global Ergonomic Managers Chair,6008.536,785.4532,13.636363636363635
"Bush Corner Shelving, Metal",6007.900000000001,496.24,12.222222222222223
Canon PC1080F Personal Copier,5999.900000000001,1973.9671,5.0
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5989.204,267.3034,22.727272727272727
"Barricks Coffee Table, Adjustable Height",5977.6315,-978.6985,36.36363636363637
"Novimex Steel Folding Chair, Set of Two",5971.6096,-397.5104,17.57142857142857
Hon 5100 Series Wood Tables,5965.09,-238.60359999999997,21.428571428571427
"Wilson Jones Binding Machine, Recycled",5962.4592,280.9592,10.414634146341463
"Fellowes Trays, Industrial",5918.3649000000005,777.9549,14.162162162162161
"Fellowes Trays, Wire Frame",5908.539,644.3389999999999,12.186046511627907
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1653.8256000000001,0.0
Hon 4070 Series Pagoda Round Back Stacking Chairs,5906.032,1052.8144,14.285714285714285
"Nokia Audio Dock, Cordless",5895.5137,630.4137000000001,21.157894736842103
"Wilson Jones Binding Machine, Economy",5883.8496000000005,840.3095999999999,13.16279069767442
"Acco Binding Machine, Clear",5871.0455,512.8855,13.46341463414634
"Ibico Binding Machine, Clear",5865.276800000001,849.2568,8.277777777777779
Global Leather Executive Chair,5861.532999999999,701.9799999999999,18.571428571428573
